4294A REV1.11
"DATE:     20 -100"


"MEASURE PARAMETER: IMPEDANCE MAG PHASE (DEG)"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 5"
"SWEEP AVERAGING: 1"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
1.10274285000e+05	2.791543e+02	0.000000e+00
1.16938845000e+05	2.965308e+02	0.000000e+00
1.24006186000e+05	3.150672e+02	0.000000e+00
1.31500650000e+05	3.348733e+02	0.000000e+00
1.39448052000e+05	3.560324e+02	0.000000e+00
1.47875764000e+05	3.786963e+02	0.000000e+00
1.56812815000e+05	4.029433e+02	0.000000e+00
1.66289987000e+05	4.289585e+02	0.000000e+00
1.76339925000e+05	4.568823e+02	0.000000e+00
1.86997242000e+05	4.869132e+02	0.000000e+00
1.98298647000e+05	5.193234e+02	0.000000e+00
2.10283066000e+05	5.542856e+02	0.000000e+00
2.22991778000e+05	5.920891e+02	0.000000e+00
2.36468557000e+05	6.331281e+02	0.000000e+00
2.50759821000e+05	6.777553e+02	0.000000e+00
2.65914795000e+05	7.265356e+02	0.000000e+00
2.81985678000e+05	7.799587e+02	0.000000e+00
2.99027824000e+05	8.388386e+02	0.000000e+00
3.17099934000e+05	9.039907e+02	0.000000e+00
3.36264253000e+05	9.765216e+02	0.000000e+00
3.56586791000e+05	1.057786e+03	0.000000e+00
3.78137546000e+05	1.149535e+03	0.000000e+00
4.00990747000e+05	1.254102e+03	0.000000e+00
4.25225109000e+05	1.374521e+03	0.000000e+00
4.50924105000e+05	1.514866e+03	0.000000e+00
4.78176250000e+05	1.680927e+03	0.000000e+00
5.07075412000e+05	1.880863e+03	0.000000e+00
5.37721129000e+05	2.126809e+03	0.000000e+00
5.70218958000e+05	2.437315e+03	0.000000e+00
6.04680832000e+05	2.842348e+03	0.000000e+00
6.41225452000e+05	3.392951e+03	0.000000e+00
6.79978689000e+05	4.182461e+03	0.000000e+00
7.21074026000e+05	5.396180e+03	0.000000e+00
7.64653010000e+05	7.433148e+03	0.000000e+00
8.10865742000e+05	1.103175e+04	0.000000e+00
8.59871396000e+05	1.501883e+04	0.000000e+00
9.11838767000e+05	1.244388e+04	0.000000e+00
9.66946849000e+05	8.455505e+03	0.000000e+00
1.02538545500e+06	6.117922e+03	0.000000e+00
1.08735586800e+06	4.747012e+03	0.000000e+00
1.15307153900e+06	3.869937e+03	0.000000e+00
1.22275881600e+06	3.267070e+03	0.000000e+00
1.29665772800e+06	2.829099e+03	0.000000e+00
1.37502281100e+06	2.497475e+03	0.000000e+00
1.45812398200e+06	2.237084e+03	0.000000e+00
1.54624747400e+06	2.026441e+03	0.000000e+00
1.63969681500e+06	1.851377e+03	0.000000e+00
1.73879388100e+06	1.702278e+03	0.000000e+00
1.84387999800e+06	1.573169e+03	0.000000e+00
1.95531712200e+06	1.459620e+03	0.000000e+00
2.07348908400e+06	1.358357e+03	0.000000e+00
2.19880291200e+06	1.266906e+03	0.000000e+00
2.33169023300e+06	1.183596e+03	0.000000e+00
2.47260876000e+06	1.107318e+03	0.000000e+00
2.62204387000e+06	1.037251e+03	0.000000e+00
2.78051027100e+06	9.726991e+02	0.000000e+00
2.94855378200e+06	9.131151e+02	0.000000e+00
3.12675320600e+06	8.578067e+02	0.000000e+00
3.31572232800e+06	8.064600e+02	0.000000e+00
3.51611202900e+06	7.587293e+02	0.000000e+00
3.72861252400e+06	7.143452e+02	0.000000e+00
3.95395574500e+06	6.728802e+02	0.000000e+00
4.19291785600e+06	6.340754e+02	0.000000e+00
4.44632193200e+06	5.978267e+02	0.000000e+00
4.71504079100e+06	5.639361e+02	0.000000e+00
5.00000000000e+06	5.320471e+02	0.000000e+00


"TRACE: B"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
4.00000000000e+01	8.237759e+01	0.000000e+00
4.24170000000e+01	8.274261e+01	0.000000e+00
4.49810000000e+01	8.302541e+01	0.000000e+00
4.76990000000e+01	8.348859e+01	0.000000e+00
5.05820000000e+01	8.380657e+01	0.000000e+00
5.36390000000e+01	8.412411e+01	0.000000e+00
5.68810000000e+01	8.443111e+01	0.000000e+00
6.03190000000e+01	8.469751e+01	0.000000e+00
6.39640000000e+01	8.497037e+01	0.000000e+00
6.78300000000e+01	8.523134e+01	0.000000e+00
7.19290000000e+01	8.545674e+01	0.000000e+00
7.62760000000e+01	8.567445e+01	0.000000e+00
8.08860000000e+01	8.590123e+01	0.000000e+00
8.57750000000e+01	8.610965e+01	0.000000e+00
9.09590000000e+01	8.628892e+01	0.000000e+00
9.64560000000e+01	8.645466e+01	0.000000e+00
1.02285000000e+02	8.662679e+01	0.000000e+00
1.08467000000e+02	8.679314e+01	0.000000e+00
1.15022000000e+02	8.692000e+01	0.000000e+00
1.21974000000e+02	8.705280e+01	0.000000e+00
1.29345000000e+02	8.720133e+01	0.000000e+00
1.37163000000e+02	8.732416e+01	0.000000e+00
1.45452000000e+02	8.744156e+01	0.000000e+00
1.54243000000e+02	8.754897e+01	0.000000e+00
1.63565000000e+02	8.766092e+01	0.000000e+00
1.73450000000e+02	8.776886e+01	0.000000e+00
1.83932000000e+02	8.786322e+01	0.000000e+00
1.95049000000e+02	8.794646e+01	0.000000e+00
2.06837000000e+02	8.801940e+01	0.000000e+00
2.19337000000e+02	8.809845e+01	0.000000e+00
2.32593000000e+02	8.817416e+01	0.000000e+00
2.46650000000e+02	8.824416e+01	0.000000e+00
2.61557000000e+02	8.830417e+01	0.000000e+00
2.77364000000e+02	8.836780e+01	0.000000e+00
2.94127000000e+02	8.842174e+01	0.000000e+00
3.11903000000e+02	8.847944e+01	0.000000e+00
3.30753000000e+02	8.852967e+01	0.000000e+00
3.50742000000e+02	8.858593e+01	0.000000e+00
3.71940000000e+02	8.862709e+01	0.000000e+00
3.94419000000e+02	8.867516e+01	0.000000e+00
4.18256000000e+02	8.871980e+01	0.000000e+00
4.43534000000e+02	8.876514e+01	0.000000e+00
4.70339000000e+02	8.879779e+01	0.000000e+00
4.98765000000e+02	8.882301e+01	0.000000e+00
5.28908000000e+02	8.886359e+01	0.000000e+00
5.60873000000e+02	8.889556e+01	0.000000e+00
5.94770000000e+02	8.892455e+01	0.000000e+00
6.30716000000e+02	8.894593e+01	0.000000e+00
6.68834000000e+02	8.896595e+01	0.000000e+00
7.09256000000e+02	8.898690e+01	0.000000e+00
7.52121000000e+02	8.901466e+01	0.000000e+00
7.97576000000e+02	8.904021e+01	0.000000e+00
8.45778000000e+02	8.905810e+01	0.000000e+00
8.96894000000e+02	8.907416e+01	0.000000e+00
9.51099000000e+02	8.908926e+01	0.000000e+00
1.00858000000e+03	8.910600e+01	0.000000e+00
1.06953400000e+03	8.912049e+01	0.000000e+00
1.13417300000e+03	8.913218e+01	0.000000e+00
1.20271800000e+03	8.915224e+01	0.000000e+00
1.27540600000e+03	8.916657e+01	0.000000e+00
1.35248700000e+03	8.917866e+01	0.000000e+00
1.43422600000e+03	8.918937e+01	0.000000e+00
1.52090500000e+03	8.920385e+01	0.000000e+00
1.61282300000e+03	8.921044e+01	0.000000e+00
1.71029600000e+03	8.921831e+01	0.000000e+00
1.81365900000e+03	8.922793e+01	0.000000e+00
1.92327000000e+03	8.923664e+01	0.000000e+00
2.03950500000e+03	8.924162e+01	0.000000e+00
2.16276500000e+03	8.925733e+01	0.000000e+00
2.29347500000e+03	8.926724e+01	0.000000e+00
2.43208400000e+03	8.927309e+01	0.000000e+00
2.57907000000e+03	8.928210e+01	0.000000e+00
2.73493900000e+03	8.928686e+01	0.000000e+00
2.90022800000e+03	8.929622e+01	0.000000e+00
3.07550700000e+03	8.930494e+01	0.000000e+00
3.26137900000e+03	8.930799e+01	0.000000e+00
3.45848400000e+03	8.932018e+01	0.000000e+00
3.66750200000e+03	8.932261e+01	0.000000e+00
3.88915200000e+03	8.932956e+01	0.000000e+00
4.12419700000e+03	8.933422e+01	0.000000e+00
4.37344800000e+03	8.933866e+01	0.000000e+00
4.63776300000e+03	8.934840e+01	0.000000e+00
4.91805200000e+03	8.935434e+01	0.000000e+00
5.21528000000e+03	8.936314e+01	0.000000e+00
5.53047200000e+03	8.937228e+01	0.000000e+00
5.86471300000e+03	8.937981e+01	0.000000e+00
6.21915400000e+03	8.938735e+01	0.000000e+00
6.59501600000e+03	8.939022e+01	0.000000e+00
6.99359400000e+03	8.939675e+01	0.000000e+00
7.41626000000e+03	8.940449e+01	0.000000e+00
7.86447100000e+03	8.941364e+01	0.000000e+00
8.33976900000e+03	8.943024e+01	0.000000e+00
8.84379400000e+03	8.943540e+01	0.000000e+00
9.37827900000e+03	8.943727e+01	0.000000e+00
9.94506700000e+03	8.944349e+01	0.000000e+00
1.05461090000e+04	8.945811e+01	0.000000e+00
1.11834760000e+04	8.946545e+01	0.000000e+00
1.18593630000e+04	8.946940e+01	0.000000e+00
1.25760980000e+04	8.948139e+01	0.000000e+00
1.33361490000e+04	8.949123e+01	0.000000e+00
1.41421360000e+04	8.950047e+01	0.000000e+00
1.49968330000e+04	8.950811e+01	0.000000e+00
1.59031850000e+04	8.952388e+01	0.000000e+00
1.68643130000e+04	8.953019e+01	0.000000e+00
1.78835280000e+04	8.954009e+01	0.000000e+00
1.89643410000e+04	8.954874e+01	0.000000e+00
2.01104740000e+04	8.956105e+01	0.000000e+00
2.13258740000e+04	8.957055e+01	0.000000e+00
2.26147300000e+04	8.957366e+01	0.000000e+00
2.39814780000e+04	8.958807e+01	0.000000e+00
2.54308280000e+04	8.959721e+01	0.000000e+00
2.69677710000e+04	8.959986e+01	0.000000e+00
2.85976010000e+04	8.960806e+01	0.000000e+00
3.03259310000e+04	8.961723e+01	0.000000e+00
3.21587160000e+04	8.962384e+01	0.000000e+00
3.41022670000e+04	8.962509e+01	0.000000e+00
3.61632790000e+04	8.963411e+01	0.000000e+00
3.83488500000e+04	8.964157e+01	0.000000e+00
4.06665100000e+04	8.964388e+01	0.000000e+00
4.31242390000e+04	8.964442e+01	0.000000e+00
4.57305050000e+04	8.964220e+01	0.000000e+00
4.84942840000e+04	8.964267e+01	0.000000e+00
5.14250950000e+04	8.964266e+01	0.000000e+00
5.45330330000e+04	8.964783e+01	0.000000e+00
5.78288030000e+04	8.964685e+01	0.000000e+00
6.13237560000e+04	8.964516e+01	0.000000e+00
6.50299320000e+04	8.964353e+01	0.000000e+00
6.89600950000e+04	8.963815e+01	0.000000e+00
7.31277820000e+04	8.963232e+01	0.000000e+00
7.75473480000e+04	8.962869e+01	0.000000e+00
8.22340160000e+04	8.962393e+01	0.000000e+00
8.72039280000e+04	8.961667e+01	0.000000e+00
9.24742040000e+04	8.960920e+01	0.000000e+00
9.80629940000e+04	8.960137e+01	0.000000e+00
1.03989550000e+05	8.958925e+01	0.000000e+00
1.10274285000e+05	8.957819e+01	0.000000e+00
1.16938845000e+05	8.956535e+01	0.000000e+00
1.24006186000e+05	8.955232e+01	0.000000e+00
1.31500650000e+05	8.953536e+01	0.000000e+00
1.39448052000e+05	8.951471e+01	0.000000e+00
1.47875764000e+05	8.949238e+01	0.000000e+00
1.56812815000e+05	8.947200e+01	0.000000e+00
1.66289987000e+05	8.944894e+01	0.000000e+00
1.76339925000e+05	8.942181e+01	0.000000e+00
1.86997242000e+05	8.938978e+01	0.000000e+00
1.98298647000e+05	8.934646e+01	0.000000e+00
2.10283066000e+05	8.930258e+01	0.000000e+00
2.22991778000e+05	8.925187e+01	0.000000e+00
2.36468557000e+05	8.919782e+01	0.000000e+00
2.50759821000e+05	8.913921e+01	0.000000e+00
2.65914795000e+05	8.907578e+01	0.000000e+00
2.81985678000e+05	8.900459e+01	0.000000e+00
2.99027824000e+05	8.892316e+01	0.000000e+00
3.17099934000e+05	8.882801e+01	0.000000e+00
3.36264253000e+05	8.871871e+01	0.000000e+00
3.56586791000e+05	8.858887e+01	0.000000e+00
3.78137546000e+05	8.843353e+01	0.000000e+00
4.00990747000e+05	8.824760e+01	0.000000e+00
4.25225109000e+05	8.802425e+01	0.000000e+00
4.50924105000e+05	8.775272e+01	0.000000e+00
4.78176250000e+05	8.740981e+01	0.000000e+00
5.07075412000e+05	8.697349e+01	0.000000e+00
5.37721129000e+05	8.639311e+01	0.000000e+00
5.70218958000e+05	8.560952e+01	0.000000e+00
6.04680832000e+05	8.450577e+01	0.000000e+00
6.41225452000e+05	8.287619e+01	0.000000e+00
6.79978689000e+05	8.032726e+01	0.000000e+00
7.21074026000e+05	7.607372e+01	0.000000e+00
7.64653010000e+05	6.816204e+01	0.000000e+00
8.10865742000e+05	5.138827e+01	0.000000e+00
8.59871396000e+05	1.550006e+01	0.000000e+00
9.11838767000e+05	-2.517814e+01	0.000000e+00
9.66946849000e+05	-4.601560e+01	0.000000e+00
1.02538545500e+06	-5.565874e+01	0.000000e+00
1.08735586800e+06	-6.079125e+01	0.000000e+00
1.15307153900e+06	-6.386102e+01	0.000000e+00
1.22275881600e+06	-6.586449e+01	0.000000e+00
1.29665772800e+06	-6.725729e+01	0.000000e+00
1.37502281100e+06	-6.831108e+01	0.000000e+00
1.45812398200e+06	-6.917081e+01	0.000000e+00
1.54624747400e+06	-6.993837e+01	0.000000e+00
1.63969681500e+06	-7.065610e+01	0.000000e+00
1.73879388100e+06	-7.135484e+01	0.000000e+00
1.84387999800e+06	-7.204139e+01	0.000000e+00
1.95531712200e+06	-7.272386e+01	0.000000e+00
2.07348908400e+06	-7.340311e+01	0.000000e+00
2.19880291200e+06	-7.407030e+01	0.000000e+00
2.33169023300e+06	-7.472285e+01	0.000000e+00
2.47260876000e+06	-7.535262e+01	0.000000e+00
2.62204387000e+06	-7.594460e+01	0.000000e+00
2.78051027100e+06	-7.650122e+01	0.000000e+00
2.94855378200e+06	-7.702534e+01	0.000000e+00
3.12675320600e+06	-7.751610e+01	0.000000e+00
3.31572232800e+06	-7.797710e+01	0.000000e+00
3.51611202900e+06	-7.840943e+01	0.000000e+00
3.72861252400e+06	-7.881539e+01	0.000000e+00
3.95395574500e+06	-7.919868e+01	0.000000e+00
4.19291785600e+06	-7.956506e+01	0.000000e+00
4.44632193200e+06	-7.990842e+01	0.000000e+00
4.71504079100e+06	-8.023354e+01	0.000000e+00
5.00000000000e+06	-8.054796e+01	0.000000e+00
