4294A REV1.11
"DATE:      7 -100"


"MEASURE PARAMETER: IMPEDANCE MAG PHASE (DEG)"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 5"
"SWEEP AVERAGING: 1"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
9.42738836000e+05	3.255805e+03	0.000000e+00
1.00318515800e+06	3.131208e+03	0.000000e+00
1.06750716400e+06	3.004864e+03	0.000000e+00
1.13595335500e+06	2.815638e+03	0.000000e+00
1.20878816300e+06	2.601362e+03	0.000000e+00
1.28629297700e+06	2.399544e+03	0.000000e+00
1.36876722800e+06	2.219007e+03	0.000000e+00
1.45652954500e+06	2.057246e+03	0.000000e+00
1.54991898800e+06	1.911972e+03	0.000000e+00
1.64929635300e+06	1.780952e+03	0.000000e+00
1.75504557500e+06	1.662374e+03	0.000000e+00
1.86757520300e+06	1.554688e+03	0.000000e+00
1.98731998000e+06	1.456422e+03	0.000000e+00
2.11474252700e+06	1.366286e+03	0.000000e+00
2.25033512500e+06	1.283050e+03	0.000000e+00
2.39462161900e+06	1.205980e+03	0.000000e+00
2.54815944300e+06	1.134400e+03	0.000000e+00
2.71154177100e+06	1.067679e+03	0.000000e+00
2.88539981200e+06	1.005267e+03	0.000000e+00
3.07040524400e+06	9.467099e+02	0.000000e+00
3.26727281500e+06	8.917925e+02	0.000000e+00
3.47676309700e+06	8.401586e+02	0.000000e+00
3.69968543000e+06	7.915672e+02	0.000000e+00
3.93690105000e+06	7.458640e+02	0.000000e+00
4.18932640800e+06	7.028038e+02	0.000000e+00
4.45793672000e+06	6.623041e+02	0.000000e+00
4.74376972900e+06	6.241877e+02	0.000000e+00
5.04792971700e+06	5.882682e+02	0.000000e+00
5.37159176800e+06	5.544726e+02	0.000000e+00
5.71600631100e+06	5.227090e+02	0.000000e+00
6.08250395000e+06	4.928175e+02	0.000000e+00
6.47250060500e+06	4.646626e+02	0.000000e+00
6.88750298000e+06	4.380069e+02	0.000000e+00
7.32911438600e+06	4.129482e+02	0.000000e+00
7.79904093500e+06	3.892893e+02	0.000000e+00
8.29909813100e+06	3.669407e+02	0.000000e+00
8.83121788600e+06	3.458622e+02	0.000000e+00
9.39745597800e+06	3.258417e+02	0.000000e+00
1.00000000000e+07	3.070329e+02	0.000000e+00


"TRACE: B"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
4.00000000000e+01	8.827991e+01	0.000000e+00
4.25650000000e+01	8.830071e+01	0.000000e+00
4.52940000000e+01	8.837830e+01	0.000000e+00
4.81980000000e+01	8.846970e+01	0.000000e+00
5.12880000000e+01	8.847527e+01	0.000000e+00
5.45770000000e+01	8.853470e+01	0.000000e+00
5.80760000000e+01	8.857005e+01	0.000000e+00
6.18000000000e+01	8.862617e+01	0.000000e+00
6.57620000000e+01	8.865086e+01	0.000000e+00
6.99790000000e+01	8.869634e+01	0.000000e+00
7.44660000000e+01	8.872540e+01	0.000000e+00
7.92400000000e+01	8.874882e+01	0.000000e+00
8.43210000000e+01	8.878077e+01	0.000000e+00
8.97280000000e+01	8.880620e+01	0.000000e+00
9.54810000000e+01	8.884277e+01	0.000000e+00
1.01603000000e+02	8.886414e+01	0.000000e+00
1.08117000000e+02	8.888676e+01	0.000000e+00
1.15050000000e+02	8.891065e+01	0.000000e+00
1.22426000000e+02	8.893649e+01	0.000000e+00
1.30276000000e+02	8.895297e+01	0.000000e+00
1.38629000000e+02	8.896901e+01	0.000000e+00
1.47518000000e+02	8.898676e+01	0.000000e+00
1.56976000000e+02	8.900802e+01	0.000000e+00
1.67041000000e+02	8.902533e+01	0.000000e+00
1.77751000000e+02	8.904636e+01	0.000000e+00
1.89148000000e+02	8.905888e+01	0.000000e+00
2.01276000000e+02	8.907549e+01	0.000000e+00
2.14181000000e+02	8.908848e+01	0.000000e+00
2.27914000000e+02	8.909466e+01	0.000000e+00
2.42528000000e+02	8.911079e+01	0.000000e+00
2.58078000000e+02	8.912074e+01	0.000000e+00
2.74625000000e+02	8.913335e+01	0.000000e+00
2.92234000000e+02	8.913991e+01	0.000000e+00
3.10971000000e+02	8.915154e+01	0.000000e+00
3.30910000000e+02	8.915786e+01	0.000000e+00
3.52127000000e+02	8.916667e+01	0.000000e+00
3.74705000000e+02	8.917257e+01	0.000000e+00
3.98730000000e+02	8.917761e+01	0.000000e+00
4.24296000000e+02	8.918999e+01	0.000000e+00
4.51501000000e+02	8.919740e+01	0.000000e+00
4.80450000000e+02	8.919969e+01	0.000000e+00
5.11255000000e+02	8.920341e+01	0.000000e+00
5.44036000000e+02	8.921405e+01	0.000000e+00
5.78918000000e+02	8.922089e+01	0.000000e+00
6.16037000000e+02	8.922175e+01	0.000000e+00
6.55536000000e+02	8.922176e+01	0.000000e+00
6.97567000000e+02	8.921788e+01	0.000000e+00
7.42294000000e+02	8.922847e+01	0.000000e+00
7.89888000000e+02	8.923347e+01	0.000000e+00
8.40534000000e+02	8.923775e+01	0.000000e+00
8.94427000000e+02	8.923797e+01	0.000000e+00
9.51776000000e+02	8.923451e+01	0.000000e+00
1.01280200000e+03	8.924010e+01	0.000000e+00
1.07774000000e+03	8.924230e+01	0.000000e+00
1.14684300000e+03	8.924232e+01	0.000000e+00
1.22037600000e+03	8.925076e+01	0.000000e+00
1.29862300000e+03	8.925275e+01	0.000000e+00
1.38188800000e+03	8.925549e+01	0.000000e+00
1.47049200000e+03	8.926125e+01	0.000000e+00
1.56477600000e+03	8.926157e+01	0.000000e+00
1.66510600000e+03	8.925779e+01	0.000000e+00
1.77186900000e+03	8.926112e+01	0.000000e+00
1.88547800000e+03	8.926434e+01	0.000000e+00
2.00637000000e+03	8.926665e+01	0.000000e+00
2.13501400000e+03	8.927261e+01	0.000000e+00
2.27190700000e+03	8.928146e+01	0.000000e+00
2.41757600000e+03	8.928684e+01	0.000000e+00
2.57258600000e+03	8.928941e+01	0.000000e+00
2.73753400000e+03	8.929248e+01	0.000000e+00
2.91305900000e+03	8.930006e+01	0.000000e+00
3.09983800000e+03	8.930431e+01	0.000000e+00
3.29859300000e+03	8.931365e+01	0.000000e+00
3.51009100000e+03	8.931789e+01	0.000000e+00
3.73515000000e+03	8.932560e+01	0.000000e+00
3.97464000000e+03	8.933244e+01	0.000000e+00
4.22948500000e+03	8.933960e+01	0.000000e+00
4.50067000000e+03	8.934587e+01	0.000000e+00
4.78924300000e+03	8.935654e+01	0.000000e+00
5.09631900000e+03	8.936746e+01	0.000000e+00
5.42308400000e+03	8.937541e+01	0.000000e+00
5.77080000000e+03	8.938535e+01	0.000000e+00
6.14081000000e+03	8.939835e+01	0.000000e+00
6.53454600000e+03	8.940541e+01	0.000000e+00
6.95352600000e+03	8.941475e+01	0.000000e+00
7.39937100000e+03	8.942112e+01	0.000000e+00
7.87380200000e+03	8.943494e+01	0.000000e+00
8.37865300000e+03	8.945106e+01	0.000000e+00
8.91587300000e+03	8.946391e+01	0.000000e+00
9.48753900000e+03	8.945679e+01	0.000000e+00
1.00958590000e+04	8.947102e+01	0.000000e+00
1.07431840000e+04	8.948035e+01	0.000000e+00
1.14320130000e+04	8.948450e+01	0.000000e+00
1.21650080000e+04	8.950256e+01	0.000000e+00
1.29450010000e+04	8.950869e+01	0.000000e+00
1.37750060000e+04	8.951836e+01	0.000000e+00
1.46582290000e+04	8.952927e+01	0.000000e+00
1.55980820000e+04	8.954059e+01	0.000000e+00
1.65981960000e+04	8.955006e+01	0.000000e+00
1.76624360000e+04	8.955274e+01	0.000000e+00
1.87949120000e+04	8.956078e+01	0.000000e+00
2.00000000000e+04	8.957204e+01	0.000000e+00
2.12823560000e+04	8.957970e+01	0.000000e+00
2.26469330000e+04	8.958406e+01	0.000000e+00
2.40990040000e+04	8.959495e+01	0.000000e+00
2.56441790000e+04	8.959880e+01	0.000000e+00
2.72884270000e+04	8.959945e+01	0.000000e+00
2.90381000000e+04	8.960321e+01	0.000000e+00
3.08999580000e+04	8.961140e+01	0.000000e+00
3.28811950000e+04	8.960990e+01	0.000000e+00
3.49894650000e+04	8.960928e+01	0.000000e+00
3.72329110000e+04	8.961281e+01	0.000000e+00
3.96202030000e+04	8.961607e+01	0.000000e+00
4.21605620000e+04	8.960892e+01	0.000000e+00
4.48638040000e+04	8.960132e+01	0.000000e+00
4.77403720000e+04	8.959365e+01	0.000000e+00
5.08013780000e+04	8.958763e+01	0.000000e+00
5.40586500000e+04	8.958014e+01	0.000000e+00
5.75247710000e+04	8.957404e+01	0.000000e+00
6.12131310000e+04	8.956076e+01	0.000000e+00
6.51379810000e+04	8.954954e+01	0.000000e+00
6.93144840000e+04	8.953403e+01	0.000000e+00
7.37587750000e+04	8.951608e+01	0.000000e+00
7.84880240000e+04	8.949727e+01	0.000000e+00
8.35205020000e+04	8.947573e+01	0.000000e+00
8.88756510000e+04	8.945270e+01	0.000000e+00
9.45741610000e+04	8.942715e+01	0.000000e+00
1.00638046000e+05	8.938891e+01	0.000000e+00
1.07090734000e+05	8.935348e+01	0.000000e+00
1.13957155000e+05	8.931441e+01	0.000000e+00
1.21263834000e+05	8.927554e+01	0.000000e+00
1.29039002000e+05	8.922664e+01	0.000000e+00
1.37312697000e+05	8.917031e+01	0.000000e+00
1.46116882000e+05	8.909332e+01	0.000000e+00
1.55485573000e+05	8.904090e+01	0.000000e+00
1.65454962000e+05	8.896883e+01	0.000000e+00
1.76063567000e+05	8.888158e+01	0.000000e+00
1.87352373000e+05	8.878459e+01	0.000000e+00
1.99364991000e+05	8.867181e+01	0.000000e+00
2.12147832000e+05	8.853836e+01	0.000000e+00
2.25750280000e+05	8.838730e+01	0.000000e+00
2.40224887000e+05	8.821535e+01	0.000000e+00
2.55627573000e+05	8.801727e+01	0.000000e+00
2.72017846000e+05	8.778320e+01	0.000000e+00
2.89459027000e+05	8.750800e+01	0.000000e+00
3.08018497000e+05	8.717329e+01	0.000000e+00
3.27767960000e+05	8.676656e+01	0.000000e+00
3.48783714000e+05	8.625582e+01	0.000000e+00
3.71146951000e+05	8.560213e+01	0.000000e+00
3.94944070000e+05	8.474969e+01	0.000000e+00
4.20267008000e+05	8.359225e+01	0.000000e+00
4.47213595000e+05	8.195126e+01	0.000000e+00
4.75887939000e+05	7.949100e+01	0.000000e+00
5.06400817000e+05	7.547678e+01	0.000000e+00
5.38870114000e+05	6.808282e+01	0.000000e+00
5.73421270000e+05	5.189362e+01	0.000000e+00
6.10187769000e+05	1.357590e+01	0.000000e+00
6.49311654000e+05	-3.100687e+01	0.000000e+00
6.90944077000e+05	-5.102709e+01	0.000000e+00
7.35245878000e+05	-5.871360e+01	0.000000e+00
7.82388212000e+05	-6.120310e+01	0.000000e+00
8.32553207000e+05	-6.061329e+01	0.000000e+00
8.85934671000e+05	-5.798808e+01	0.000000e+00
9.42738836000e+05	-5.522726e+01	0.000000e+00
1.00318515800e+06	-5.483651e+01	0.000000e+00
1.06750716400e+06	-5.708722e+01	0.000000e+00
1.13595335500e+06	-6.005441e+01	0.000000e+00
1.20878816300e+06	-6.252614e+01	0.000000e+00
1.28629297700e+06	-6.442417e+01	0.000000e+00
1.36876722800e+06	-6.596111e+01	0.000000e+00
1.45652954500e+06	-6.727476e+01	0.000000e+00
1.54991898800e+06	-6.841995e+01	0.000000e+00
1.64929635300e+06	-6.942448e+01	0.000000e+00
1.75504557500e+06	-7.032632e+01	0.000000e+00
1.86757520300e+06	-7.114954e+01	0.000000e+00
1.98731998000e+06	-7.191428e+01	0.000000e+00
2.11474252700e+06	-7.262878e+01	0.000000e+00
2.25033512500e+06	-7.330888e+01	0.000000e+00
2.39462161900e+06	-7.396218e+01	0.000000e+00
2.54815944300e+06	-7.459353e+01	0.000000e+00
2.71154177100e+06	-7.519862e+01	0.000000e+00
2.88539981200e+06	-7.578391e+01	0.000000e+00
3.07040524400e+06	-7.635369e+01	0.000000e+00
3.26727281500e+06	-7.690173e+01	0.000000e+00
3.47676309700e+06	-7.742756e+01	0.000000e+00
3.69968543000e+06	-7.793033e+01	0.000000e+00
3.93690105000e+06	-7.840897e+01	0.000000e+00
4.18932640800e+06	-7.886913e+01	0.000000e+00
4.45793672000e+06	-7.929968e+01	0.000000e+00
4.74376972900e+06	-7.970777e+01	0.000000e+00
5.04792971700e+06	-8.010172e+01	0.000000e+00
5.37159176800e+06	-8.047579e+01	0.000000e+00
5.71600631100e+06	-8.083208e+01	0.000000e+00
6.08250395000e+06	-8.117756e+01	0.000000e+00
6.47250060500e+06	-8.151570e+01	0.000000e+00
6.88750298000e+06	-8.183858e+01	0.000000e+00
7.32911438600e+06	-8.216102e+01	0.000000e+00
7.79904093500e+06	-8.247699e+01	0.000000e+00
8.29909813100e+06	-8.278693e+01	0.000000e+00
8.83121788600e+06	-8.308747e+01	0.000000e+00
9.39745597800e+06	-8.338878e+01	0.000000e+00
1.00000000000e+07	-8.367477e+01	0.000000e+00
