4294A REV1.11
"DATE:      7 -100"


"MEASURE PARAMETER: IMPEDANCE MAG PHASE (DEG)"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 5"
"SWEEP AVERAGING: 1"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LOG"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
4.21605620000e+04	1.000950e-02	0.000000e+00
4.48638040000e+04	1.021400e-02	0.000000e+00
4.77403720000e+04	1.049530e-02	0.000000e+00
5.08013780000e+04	1.078009e-02	0.000000e+00
5.40586500000e+04	1.099510e-02	0.000000e+00
5.75247710000e+04	1.139668e-02	0.000000e+00
6.12131310000e+04	1.171466e-02	0.000000e+00
6.51379810000e+04	1.212511e-02	0.000000e+00
6.93144840000e+04	1.256578e-02	0.000000e+00
7.37587750000e+04	1.301933e-02	0.000000e+00
7.84880240000e+04	1.349751e-02	0.000000e+00
8.35205020000e+04	1.405114e-02	0.000000e+00
8.88756510000e+04	1.468309e-02	0.000000e+00
9.45741610000e+04	1.535632e-02	0.000000e+00
1.00638046000e+05	1.595859e-02	0.000000e+00
1.07090734000e+05	1.666690e-02	0.000000e+00
1.13957155000e+05	1.747301e-02	0.000000e+00
1.21263834000e+05	1.829665e-02	0.000000e+00
1.29039002000e+05	1.923391e-02	0.000000e+00
1.37312697000e+05	2.031679e-02	0.000000e+00
1.46116882000e+05	2.133626e-02	0.000000e+00
1.55485573000e+05	2.246888e-02	0.000000e+00
1.65454962000e+05	2.370564e-02	0.000000e+00
1.76063567000e+05	2.501864e-02	0.000000e+00
1.87352373000e+05	2.639515e-02	0.000000e+00
1.99364991000e+05	2.782828e-02	0.000000e+00
2.12147832000e+05	2.942131e-02	0.000000e+00
2.25750280000e+05	3.111448e-02	0.000000e+00
2.40224887000e+05	3.287052e-02	0.000000e+00
2.55627573000e+05	3.484017e-02	0.000000e+00
2.72017846000e+05	3.689200e-02	0.000000e+00
2.89459027000e+05	3.888671e-02	0.000000e+00
3.08018497000e+05	4.118621e-02	0.000000e+00
3.27767960000e+05	4.359166e-02	0.000000e+00
3.48783714000e+05	4.604786e-02	0.000000e+00
3.71146951000e+05	4.866959e-02	0.000000e+00
3.94944070000e+05	5.155069e-02	0.000000e+00
4.20267008000e+05	5.458106e-02	0.000000e+00
4.47213595000e+05	5.765988e-02	0.000000e+00
4.75887939000e+05	6.103472e-02	0.000000e+00
5.06400817000e+05	6.452740e-02	0.000000e+00
5.38870114000e+05	6.814434e-02	0.000000e+00
5.73421270000e+05	7.204575e-02	0.000000e+00
6.10187769000e+05	7.625313e-02	0.000000e+00
6.49311654000e+05	8.060206e-02	0.000000e+00
6.90944077000e+05	8.525916e-02	0.000000e+00
7.35245878000e+05	9.004439e-02	0.000000e+00
7.82388212000e+05	9.509879e-02	0.000000e+00
8.32553207000e+05	1.006401e-01	0.000000e+00
8.85934671000e+05	1.062788e-01	0.000000e+00
9.42738836000e+05	1.123655e-01	0.000000e+00
1.00318515800e+06	1.187132e-01	0.000000e+00
1.06750716400e+06	1.254488e-01	0.000000e+00
1.13595335500e+06	1.328237e-01	0.000000e+00
1.20878816300e+06	1.404720e-01	0.000000e+00
1.28629297700e+06	1.485113e-01	0.000000e+00
1.36876722800e+06	1.572973e-01	0.000000e+00
1.45652954500e+06	1.663079e-01	0.000000e+00
1.54991898800e+06	1.759508e-01	0.000000e+00
1.64929635300e+06	1.862810e-01	0.000000e+00
1.75504557500e+06	1.972324e-01	0.000000e+00
1.86757520300e+06	2.087169e-01	0.000000e+00
1.98731998000e+06	2.208540e-01	0.000000e+00
2.11474252700e+06	2.338911e-01	0.000000e+00
2.25033512500e+06	2.477066e-01	0.000000e+00
2.39462161900e+06	2.623745e-01	0.000000e+00
2.54815944300e+06	2.779748e-01	0.000000e+00
2.71154177100e+06	2.945884e-01	0.000000e+00
2.88539981200e+06	3.119659e-01	0.000000e+00
3.07040524400e+06	3.307222e-01	0.000000e+00
3.26727281500e+06	3.503792e-01	0.000000e+00
3.47676309700e+06	3.713277e-01	0.000000e+00
3.69968543000e+06	3.936885e-01	0.000000e+00
3.93690105000e+06	4.173345e-01	0.000000e+00
4.18932640800e+06	4.425232e-01	0.000000e+00
4.45793672000e+06	4.692041e-01	0.000000e+00
4.74376972900e+06	4.976725e-01	0.000000e+00
5.04792971700e+06	5.280046e-01	0.000000e+00
5.37159176800e+06	5.600964e-01	0.000000e+00
5.71600631100e+06	5.943355e-01	0.000000e+00
6.08250395000e+06	6.307474e-01	0.000000e+00
6.47250060500e+06	6.695068e-01	0.000000e+00
6.88750298000e+06	7.106360e-01	0.000000e+00
7.32911438600e+06	7.544457e-01	0.000000e+00
7.79904093500e+06	8.011616e-01	0.000000e+00
8.29909813100e+06	8.507965e-01	0.000000e+00
8.83121788600e+06	9.036942e-01	0.000000e+00
9.39745597800e+06	9.600773e-01	0.000000e+00
1.00000000000e+07	1.020229e+00	0.000000e+00


"TRACE: B"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
4.00000000000e+01	1.842689e-01	0.000000e+00
4.25650000000e+01	1.255674e+00	0.000000e+00
4.52940000000e+01	1.804607e+00	0.000000e+00
4.81980000000e+01	-1.849324e-02	0.000000e+00
5.12880000000e+01	7.046647e-01	0.000000e+00
5.45770000000e+01	-5.643114e-02	0.000000e+00
5.80760000000e+01	8.154761e-01	0.000000e+00
6.18000000000e+01	3.383562e-01	0.000000e+00
6.57620000000e+01	1.464129e+00	0.000000e+00
6.99790000000e+01	5.701399e-01	0.000000e+00
7.44660000000e+01	7.952985e-01	0.000000e+00
7.92400000000e+01	1.249739e+00	0.000000e+00
8.43210000000e+01	-3.652930e-02	0.000000e+00
8.97280000000e+01	2.023689e-02	0.000000e+00
9.54810000000e+01	-3.337439e-01	0.000000e+00
1.01603000000e+02	3.183374e-01	0.000000e+00
1.08117000000e+02	1.348344e-01	0.000000e+00
1.15050000000e+02	4.078584e-01	0.000000e+00
1.22426000000e+02	3.730991e-01	0.000000e+00
1.30276000000e+02	3.273211e-01	0.000000e+00
1.38629000000e+02	1.919793e-01	0.000000e+00
1.47518000000e+02	3.942047e-01	0.000000e+00
1.56976000000e+02	2.753598e-02	0.000000e+00
1.67041000000e+02	3.098208e-02	0.000000e+00
1.77751000000e+02	-7.065289e-01	0.000000e+00
1.89148000000e+02	-1.003049e+00	0.000000e+00
2.01276000000e+02	-7.359793e-01	0.000000e+00
2.14181000000e+02	-3.230456e-01	0.000000e+00
2.27914000000e+02	-1.815788e-02	0.000000e+00
2.42528000000e+02	1.571615e-01	0.000000e+00
2.58078000000e+02	-6.994414e-02	0.000000e+00
2.74625000000e+02	7.048736e-01	0.000000e+00
2.92234000000e+02	4.566841e-01	0.000000e+00
3.10971000000e+02	7.573737e-01	0.000000e+00
3.30910000000e+02	1.806137e-01	0.000000e+00
3.52127000000e+02	7.634515e-01	0.000000e+00
3.74705000000e+02	4.338143e-01	0.000000e+00
3.98730000000e+02	4.947866e-01	0.000000e+00
4.24296000000e+02	1.042102e+00	0.000000e+00
4.51501000000e+02	6.453124e-01	0.000000e+00
4.80450000000e+02	4.004213e-01	0.000000e+00
5.11255000000e+02	7.407685e-01	0.000000e+00
5.44036000000e+02	5.642961e-01	0.000000e+00
5.78918000000e+02	1.040829e-01	0.000000e+00
6.16037000000e+02	2.045349e-01	0.000000e+00
6.55536000000e+02	6.705236e-01	0.000000e+00
6.97567000000e+02	-7.843873e-02	0.000000e+00
7.42294000000e+02	2.366673e-01	0.000000e+00
7.89888000000e+02	8.827125e-01	0.000000e+00
8.40534000000e+02	1.333832e+00	0.000000e+00
8.94427000000e+02	7.064195e-01	0.000000e+00
9.51776000000e+02	5.169147e-01	0.000000e+00
1.01280200000e+03	8.215722e-01	0.000000e+00
1.07774000000e+03	1.362664e+00	0.000000e+00
1.14684300000e+03	8.834516e-01	0.000000e+00
1.22037600000e+03	1.532193e+00	0.000000e+00
1.29862300000e+03	1.658533e+00	0.000000e+00
1.38188800000e+03	1.564900e+00	0.000000e+00
1.47049200000e+03	1.715586e+00	0.000000e+00
1.56477600000e+03	2.126857e+00	0.000000e+00
1.66510600000e+03	1.845368e+00	0.000000e+00
1.77186900000e+03	1.848626e+00	0.000000e+00
1.88547800000e+03	2.348738e+00	0.000000e+00
2.00637000000e+03	2.373006e+00	0.000000e+00
2.13501400000e+03	2.013927e+00	0.000000e+00
2.27190700000e+03	2.562922e+00	0.000000e+00
2.41757600000e+03	2.878347e+00	0.000000e+00
2.57258600000e+03	3.041746e+00	0.000000e+00
2.73753400000e+03	3.225425e+00	0.000000e+00
2.91305900000e+03	3.477189e+00	0.000000e+00
3.09983800000e+03	3.724124e+00	0.000000e+00
3.29859300000e+03	4.200591e+00	0.000000e+00
3.51009100000e+03	3.961313e+00	0.000000e+00
3.73515000000e+03	4.680493e+00	0.000000e+00
3.97464000000e+03	4.288890e+00	0.000000e+00
4.22948500000e+03	4.925889e+00	0.000000e+00
4.50067000000e+03	4.909154e+00	0.000000e+00
4.78924300000e+03	5.130708e+00	0.000000e+00
5.09631900000e+03	5.262762e+00	0.000000e+00
5.42308400000e+03	5.736005e+00	0.000000e+00
5.77080000000e+03	5.982892e+00	0.000000e+00
6.14081000000e+03	6.101552e+00	0.000000e+00
6.53454600000e+03	6.391231e+00	0.000000e+00
6.95352600000e+03	6.835725e+00	0.000000e+00
7.39937100000e+03	6.825765e+00	0.000000e+00
7.87380200000e+03	7.823358e+00	0.000000e+00
8.37865300000e+03	8.385954e+00	0.000000e+00
8.91587300000e+03	9.005744e+00	0.000000e+00
9.48753900000e+03	9.229146e+00	0.000000e+00
1.00958590000e+04	1.000489e+01	0.000000e+00
1.07431840000e+04	1.071987e+01	0.000000e+00
1.14320130000e+04	1.144775e+01	0.000000e+00
1.21650080000e+04	1.171167e+01	0.000000e+00
1.29450010000e+04	1.277925e+01	0.000000e+00
1.37750060000e+04	1.338791e+01	0.000000e+00
1.46582290000e+04	1.468901e+01	0.000000e+00
1.55980820000e+04	1.499657e+01	0.000000e+00
1.65981960000e+04	1.594531e+01	0.000000e+00
1.76624360000e+04	1.700251e+01	0.000000e+00
1.87949120000e+04	1.774411e+01	0.000000e+00
2.00000000000e+04	1.857691e+01	0.000000e+00
2.12823560000e+04	1.965196e+01	0.000000e+00
2.26469330000e+04	2.071006e+01	0.000000e+00
2.40990040000e+04	2.222830e+01	0.000000e+00
2.56441790000e+04	2.348451e+01	0.000000e+00
2.72884270000e+04	2.458443e+01	0.000000e+00
2.90381000000e+04	2.594346e+01	0.000000e+00
3.08999580000e+04	2.723910e+01	0.000000e+00
3.28811950000e+04	2.880441e+01	0.000000e+00
3.49894650000e+04	3.009320e+01	0.000000e+00
3.72329110000e+04	3.183060e+01	0.000000e+00
3.96202030000e+04	3.314794e+01	0.000000e+00
4.21605620000e+04	3.465306e+01	0.000000e+00
4.48638040000e+04	3.599622e+01	0.000000e+00
4.77403720000e+04	3.798433e+01	0.000000e+00
5.08013780000e+04	3.950614e+01	0.000000e+00
5.40586500000e+04	4.112212e+01	0.000000e+00
5.75247710000e+04	4.275657e+01	0.000000e+00
6.12131310000e+04	4.437839e+01	0.000000e+00
6.51379810000e+04	4.613224e+01	0.000000e+00
6.93144840000e+04	4.793892e+01	0.000000e+00
7.37587750000e+04	4.958459e+01	0.000000e+00
7.84880240000e+04	5.096079e+01	0.000000e+00
8.35205020000e+04	5.270327e+01	0.000000e+00
8.88756510000e+04	5.425718e+01	0.000000e+00
9.45741610000e+04	5.571658e+01	0.000000e+00
1.00638046000e+05	5.735524e+01	0.000000e+00
1.07090734000e+05	5.863944e+01	0.000000e+00
1.13957155000e+05	6.019997e+01	0.000000e+00
1.21263834000e+05	6.140156e+01	0.000000e+00
1.29039002000e+05	6.273494e+01	0.000000e+00
1.37312697000e+05	6.386680e+01	0.000000e+00
1.46116882000e+05	6.486431e+01	0.000000e+00
1.55485573000e+05	6.610334e+01	0.000000e+00
1.65454962000e+05	6.713102e+01	0.000000e+00
1.76063567000e+05	6.801956e+01	0.000000e+00
1.87352373000e+05	6.889019e+01	0.000000e+00
1.99364991000e+05	6.969336e+01	0.000000e+00
2.12147832000e+05	7.045316e+01	0.000000e+00
2.25750280000e+05	7.113253e+01	0.000000e+00
2.40224887000e+05	7.181712e+01	0.000000e+00
2.55627573000e+05	7.242980e+01	0.000000e+00
2.72017846000e+05	7.299445e+01	0.000000e+00
2.89459027000e+05	7.344063e+01	0.000000e+00
3.08018497000e+05	7.414000e+01	0.000000e+00
3.27767960000e+05	7.461948e+01	0.000000e+00
3.48783714000e+05	7.510502e+01	0.000000e+00
3.71146951000e+05	7.547150e+01	0.000000e+00
3.94944070000e+05	7.585384e+01	0.000000e+00
4.20267008000e+05	7.612886e+01	0.000000e+00
4.47213595000e+05	7.641662e+01	0.000000e+00
4.75887939000e+05	7.670520e+01	0.000000e+00
5.06400817000e+05	7.700568e+01	0.000000e+00
5.38870114000e+05	7.726971e+01	0.000000e+00
5.73421270000e+05	7.753697e+01	0.000000e+00
6.10187769000e+05	7.771955e+01	0.000000e+00
6.49311654000e+05	7.798872e+01	0.000000e+00
6.90944077000e+05	7.825162e+01	0.000000e+00
7.35245878000e+05	7.851109e+01	0.000000e+00
7.82388212000e+05	7.875549e+01	0.000000e+00
8.32553207000e+05	7.897267e+01	0.000000e+00
8.85934671000e+05	7.919087e+01	0.000000e+00
9.42738836000e+05	7.941790e+01	0.000000e+00
1.00318515800e+06	7.968056e+01	0.000000e+00
1.06750716400e+06	7.988262e+01	0.000000e+00
1.13595335500e+06	8.005669e+01	0.000000e+00
1.20878816300e+06	8.027568e+01	0.000000e+00
1.28629297700e+06	8.049248e+01	0.000000e+00
1.36876722800e+06	8.067275e+01	0.000000e+00
1.45652954500e+06	8.088110e+01	0.000000e+00
1.54991898800e+06	8.110677e+01	0.000000e+00
1.64929635300e+06	8.131281e+01	0.000000e+00
1.75504557500e+06	8.150803e+01	0.000000e+00
1.86757520300e+06	8.170593e+01	0.000000e+00
1.98731998000e+06	8.189744e+01	0.000000e+00
2.11474252700e+06	8.209048e+01	0.000000e+00
2.25033512500e+06	8.228341e+01	0.000000e+00
2.39462161900e+06	8.244822e+01	0.000000e+00
2.54815944300e+06	8.262571e+01	0.000000e+00
2.71154177100e+06	8.279192e+01	0.000000e+00
2.88539981200e+06	8.295383e+01	0.000000e+00
3.07040524400e+06	8.313599e+01	0.000000e+00
3.26727281500e+06	8.329699e+01	0.000000e+00
3.47676309700e+06	8.346394e+01	0.000000e+00
3.69968543000e+06	8.362350e+01	0.000000e+00
3.93690105000e+06	8.377444e+01	0.000000e+00
4.18932640800e+06	8.391953e+01	0.000000e+00
4.45793672000e+06	8.407626e+01	0.000000e+00
4.74376972900e+06	8.422523e+01	0.000000e+00
5.04792971700e+06	8.436118e+01	0.000000e+00
5.37159176800e+06	8.450214e+01	0.000000e+00
5.71600631100e+06	8.464120e+01	0.000000e+00
6.08250395000e+06	8.477733e+01	0.000000e+00
6.47250060500e+06	8.489667e+01	0.000000e+00
6.88750298000e+06	8.502592e+01	0.000000e+00
7.32911438600e+06	8.514079e+01	0.000000e+00
7.79904093500e+06	8.525172e+01	0.000000e+00
8.29909813100e+06	8.536253e+01	0.000000e+00
8.83121788600e+06	8.547861e+01	0.000000e+00
9.39745597800e+06	8.557636e+01	0.000000e+00
1.00000000000e+07	8.568398e+01	0.000000e+00
